Store_Dept_Date,Weekly_Sales
16_14_2013-01-18,8147.95
16_16_2013-01-18,2183.35
16_17_2013-01-18,7491.5
16_18_2013-01-18,965.8
16_19_2013-01-18,1046.3
16_20_2013-01-18,2753.05
16_21_2013-01-18,3093.75
16_22_2013-01-18,7158.15
16_23_2013-01-18,10351.45
16_24_2013-01-18,2522.25
16_25_2013-01-18,4407.75
16_26_2013-01-18,1585.45
16_27_2013-01-18,701.75
16_28_2013-01-18,387.0
16_29_2013-01-18,1328.5
16_30_2013-01-18,961.3
16_31_2013-01-18,1399.65
16_32_2013-01-18,4275.75
16_33_2013-01-18,2771.95
16_34_2013-01-18,3348.55
16_35_2013-01-18,281.7
16_36_2013-01-18,2844.5
16_38_2013-01-18,59775.3
16_40_2013-01-18,33671.75
16_41_2013-01-18,1453.05
16_42_2013-01-18,3263.45
16_44_2013-01-18,3832.15
16_45_2013-01-18,19.65
16_46_2013-01-18,13204.0
16_48_2013-01-18,846.9
16_52_2013-01-18,1629.3
16_55_2013-01-18,7137.8
16_56_2013-01-18,141.6
16_60_2013-01-18,113.65
16_67_2013-01-18,4496.35
16_71_2013-01-18,2727.55
16_72_2013-01-18,35116.0
16_74_2013-01-18,8933.0
16_79_2013-01-18,5659.9
16_80_2013-01-18,869.05
16_81_2013-01-18,4154.65
16_82_2013-01-18,8469.05
16_83_2013-01-18,342.1
16_85_2013-01-18,1620.35
16_87_2013-01-18,11458.55
16_90_2013-01-18,10050.7
16_91_2013-01-18,8008.95
16_92_2013-01-18,27593.8
16_93_2013-01-18,1052.15
16_95_2013-01-18,29250.4
16_96_2013-01-18,172.45
16_97_2013-01-18,2805.05
16_98_2013-01-18,19.4
16_1_2013-01-25,10582.4
16_2_2013-01-25,23045.65
16_3_2013-01-25,8597.0
16_4_2013-01-25,15257.45
16_5_2013-01-25,15016.05
16_6_2013-01-25,4660.6
16_7_2013-01-25,8070.2
16_8_2013-01-25,14737.25
16_9_2013-01-25,9939.25
16_10_2013-01-25,10630.5
16_11_2013-01-25,11950.5
16_12_2013-01-25,2519.65
16_13_2013-01-25,14486.65
16_14_2013-01-25,7878.15
16_16_2013-01-25,2466.5
16_17_2013-01-25,6813.75
16_18_2013-01-25,471.4
16_19_2013-01-25,819.2
16_20_2013-01-25,2621.15
16_21_2013-01-25,3351.85
16_22_2013-01-25,6129.0
16_23_2013-01-25,9683.85
16_24_2013-01-25,2142.55
16_25_2013-01-25,4452.95
16_26_2013-01-25,1631.95
16_27_2013-01-25,667.6
16_28_2013-01-25,479.05
16_29_2013-01-25,1362.95
16_30_2013-01-25,1109.0
16_31_2013-01-25,1310.7
16_32_2013-01-25,4287.4
16_33_2013-01-25,1832.75
16_34_2013-01-25,3547.7
16_35_2013-01-25,265.6
16_36_2013-01-25,2780.7
16_38_2013-01-25,58360.6
16_40_2013-01-25,32890.1
16_41_2013-01-25,1563.45
16_42_2013-01-25,2972.55
16_44_2013-01-25,3495.4
16_46_2013-01-25,13686.05
16_48_2013-01-25,857.55
16_52_2013-01-25,1584.95
16_54_2013-01-25,50.4
16_55_2013-01-25,7231.45
16_56_2013-01-25,164.35
16_60_2013-01-25,82.15
16_67_2013-01-25,4242.75
16_71_2013-01-25,2347.85
16_72_2013-01-25,34565.7
16_74_2013-01-25,8153.95
16_79_2013-01-25,5668.95
16_80_2013-01-25,912.0
16_81_2013-01-25,3944.35
16_82_2013-01-25,8231.65
16_83_2013-01-25,388.0
16_85_2013-01-25,1749.1
16_87_2013-01-25,11096.4
16_90_2013-01-25,10497.05
16_91_2013-01-25,7862.85
16_92_2013-01-25,30265.8
16_93_2013-01-25,1053.65
16_95_2013-01-25,28874.0
16_96_2013-01-25,131.3
16_97_2013-01-25,2501.75
16_98_2013-01-25,33.45
16_1_2013-02-01,12089.75
16_2_2013-02-01,23301.0
16_3_2013-02-01,6752.05
16_4_2013-02-01,15785.9
16_5_2013-02-01,15378.85
16_6_2013-02-01,4788.45
16_7_2013-02-01,10555.55
16_8_2013-02-01,14012.4
16_9_2013-02-01,11915.6
16_10_2013-02-01,10221.75
16_11_2013-02-01,11071.85
16_12_2013-02-01,2792.8
16_13_2013-02-01,14511.15
16_14_2013-02-01,7289.2
16_16_2013-02-01,2453.15
16_17_2013-02-01,6628.35
16_18_2013-02-01,1314.7
16_19_2013-02-01,1414.2
16_20_2013-02-01,2666.9
16_21_2013-02-01,3666.35
16_22_2013-02-01,6202.05
16_23_2013-02-01,10548.8
16_24_2013-02-01,2809.3
16_25_2013-02-01,4727.65
16_26_2013-02-01,1844.6
16_27_2013-02-01,616.8
16_28_2013-02-01,342.0
16_29_2013-02-01,1320.85
16_30_2013-02-01,1249.15
16_31_2013-02-01,1178.2
16_32_2013-02-01,4264.0
16_33_2013-02-01,2273.85
16_34_2013-02-01,3988.45
16_35_2013-02-01,218.1
16_36_2013-02-01,2114.8
16_38_2013-02-01,57574.25
16_40_2013-02-01,35585.9
16_41_2013-02-01,1464.9
16_42_2013-02-01,3521.0
16_44_2013-02-01,3702.5
16_45_2013-02-01,13.5
16_46_2013-02-01,13690.05
16_48_2013-02-01,1126.6
16_52_2013-02-01,1762.6
16_54_2013-02-01,57.4
16_55_2013-02-01,7957.8
16_56_2013-02-01,7140.95
16_58_2013-02-01,701.25
16_60_2013-02-01,111.05
16_67_2013-02-01,3327.15
16_71_2013-02-01,2241.9
16_72_2013-02-01,36643.7
16_74_2013-02-01,8056.0
16_79_2013-02-01,5482.15
16_80_2013-02-01,703.55
16_81_2013-02-01,4094.1
16_82_2013-02-01,8506.3
16_83_2013-02-01,323.1
16_85_2013-02-01,1704.25
16_87_2013-02-01,10612.6
16_90_2013-02-01,9392.45
16_91_2013-02-01,6775.05
16_92_2013-02-01,21937.5
16_93_2013-02-01,1188.7
16_95_2013-02-01,27221.65
16_96_2013-02-01,141.15
16_97_2013-02-01,2512.0
16_98_2013-02-01,37.95
16_98_2013-02-01,37.95
16_1_2013-02-08,14253.4
16_2_2013-02-08,22601.65
16_3_2013-02-08,7591.65
16_4_2013-02-08,14720.6
16_5_2013-02-08,13365.55
16_6_2013-02-08,4355.05
16_7_2013-02-08,8215.65
16_8_2013-02-08,13844.4
16_9_2013-02-08,11379.05
16_10_2013-02-08,9745.95
16_11_2013-02-08,10592.0
16_12_2013-02-08,2919.75
16_13_2013-02-08,14076.85
16_14_2013-02-08,7368.05
16_16_2013-02-08,2493.5
16_17_2013-02-08,7149.05
16_18_2013-02-08,1126.3
16_19_2013-02-08,1152.75
16_20_2013-02-08,3325.75
16_21_2013-02-08,3455.35
16_22_2013-02-08,8946.85
16_23_2013-02-08,10732.85
16_24_2013-02-08,2303.25
16_25_2013-02-08,4286.95
16_26_2013-02-08,1814.9
16_27_2013-02-08,583.4
16_28_2013-02-08,277.35
16_29_2013-02-08,1294.6
16_30_2013-02-08,932.8
16_31_2013-02-08,1168.35
16_32_2013-02-08,4845.6
16_33_2013-02-08,2464.3
16_34_2013-02-08,3932.45
16_35_2013-02-08,302.45
16_36_2013-02-08,2524.15
16_38_2013-02-08,59775.25
16_40_2013-02-08,34661.15
16_41_2013-02-08,1720.3
16_42_2013-02-08,3877.75
16_44_2013-02-08,3744.45
16_45_2013-02-08,34.05
16_46_2013-02-08,13732.1
16_48_2013-02-08,673.1
16_52_2013-02-08,1681.25
16_54_2013-02-08,25.1
16_55_2013-02-08,8432.15
16_56_2013-02-08,5997.9
16_59_2013-02-08,13.45
16_60_2013-02-08,115.3
16_67_2013-02-08,4774.8
16_71_2013-02-08,2359.45
16_72_2013-02-08,37280.6
16_74_2013-02-08,8104.1
16_79_2013-02-08,5735.0
16_80_2013-02-08,826.95
16_81_2013-02-08,4179.7
16_82_2013-02-08,8614.25
16_83_2013-02-08,281.55
16_85_2013-02-08,1635.6
16_87_2013-02-08,12382.95
16_90_2013-02-08,9448.7
16_91_2013-02-08,7088.85
16_92_2013-02-08,22232.7
16_93_2013-02-08,1110.6
16_95_2013-02-08,28048.8
16_96_2013-02-08,121.8
16_97_2013-02-08,2745.7
16_98_2013-02-08,47.55
16_1_2013-02-15,10689.95
16_2_2013-02-15,23116.15
16_3_2013-02-15,7736.9
16_4_2013-02-15,14610.85
16_5_2013-02-15,15042.05
16_6_2013-02-15,4861.9
16_7_2013-02-15,7378.6
16_8_2013-02-15,14237.8
16_9_2013-02-15,9562.05
16_10_2013-02-15,10223.1
16_11_2013-02-15,10043.45
16_12_2013-02-15,2465.05
16_13_2013-02-15,13958.6
16_14_2013-02-15,7730.0
16_16_2013-02-15,2610.0
16_17_2013-02-15,6753.0
16_18_2013-02-15,713.8
16_19_2013-02-15,1054.6
16_20_2013-02-15,2382.65
16_21_2013-02-15,3202.9
16_22_2013-02-15,6695.3
16_23_2013-02-15,10455.55
16_24_2013-02-15,1940.35
16_25_2013-02-15,4299.7
16_26_2013-02-15,1716.15
16_27_2013-02-15,709.45
16_28_2013-02-15,294.0
16_29_2013-02-15,1397.4
16_30_2013-02-15,962.75
16_31_2013-02-15,1069.0
16_32_2013-02-15,5053.7
16_33_2013-02-15,2236.1
16_34_2013-02-15,3565.6
16_35_2013-02-15,258.4
16_36_2013-02-15,2242.95
16_38_2013-02-15,55830.7
16_40_2013-02-15,33152.05
16_41_2013-02-15,1714.15
16_42_2013-02-15,3084.5
16_44_2013-02-15,3831.9
16_45_2013-02-15,23.35
16_46_2013-02-15,11704.35
16_48_2013-02-15,684.3
16_52_2013-02-15,1693.5
16_54_2013-02-15,37.3
16_55_2013-02-15,6902.5
16_56_2013-02-15,443.8
16_58_2013-02-15,886.5
16_59_2013-02-15,32.2
16_60_2013-02-15,91.8
16_67_2013-02-15,4674.55
16_71_2013-02-15,2416.95
16_72_2013-02-15,35410.4
16_74_2013-02-15,7776.25
16_79_2013-02-15,5548.85
16_80_2013-02-15,782.6
16_81_2013-02-15,4010.6
16_82_2013-02-15,8103.55
16_83_2013-02-15,339.6
16_85_2013-02-15,1688.55
16_87_2013-02-15,11064.7
16_90_2013-02-15,9832.1
16_91_2013-02-15,7029.85
16_92_2013-02-15,28418.35
16_93_2013-02-15,1038.7
16_94_2013-02-15,1285.2
16_95_2013-02-15,28618.35
16_96_2013-02-15,138.55
16_97_2013-02-15,2695.75
16_98_2013-02-15,26.8
16_98_2013-02-15,26.8
16_1_2013-02-22,11130.0
16_2_2013-02-22,23014.65
16_3_2013-02-22,7403.3
16_4_2013-02-22,14688.15
16_5_2013-02-22,14974.65
16_6_2013-02-22,4865.5
16_7_2013-02-22,8857.15
16_8_2013-02-22,14345.35
16_9_2013-02-22,9546.65
16_10_2013-02-22,10287.3
16_11_2013-02-22,10279.9
16_12_2013-02-22,2361.35
16_13_2013-02-22,13792.65
16_14_2013-02-22,7478.3
16_16_2013-02-22,2717.9
16_17_2013-02-22,6677.75
16_18_2013-02-22,411.15
16_19_2013-02-22,895.75
16_20_2013-02-22,2349.05
16_21_2013-02-22,3397.3
16_22_2013-02-22,6265.6
16_23_2013-02-22,10158.5
16_24_2013-02-22,2231.15
16_25_2013-02-22,4699.3
16_26_2013-02-22,1730.2
16_27_2013-02-22,654.55
16_28_2013-02-22,283.75
16_29_2013-02-22,1466.75
16_30_2013-02-22,1039.15
16_31_2013-02-22,1063.7
16_32_2013-02-22,5033.9
16_33_2013-02-22,2408.4
16_34_2013-02-22,3872.95
16_35_2013-02-22,275.75
16_36_2013-02-22,2600.7
16_38_2013-02-22,55275.2
16_40_2013-02-22,32788.85
16_41_2013-02-22,1738.15
16_42_2013-02-22,3101.7
16_44_2013-02-22,3636.2
16_46_2013-02-22,13002.55
16_48_2013-02-22,877.65
16_52_2013-02-22,1635.5
16_54_2013-02-22,22.95
16_55_2013-02-22,7005.45
16_56_2013-02-22,363.9
16_59_2013-02-22,12.2
16_60_2013-02-22,102.6
16_67_2013-02-22,4843.1
16_71_2013-02-22,2419.25
16_72_2013-02-22,35273.6
16_74_2013-02-22,7473.85
16_79_2013-02-22,5457.5
16_80_2013-02-22,762.3
16_81_2013-02-22,3918.05
16_82_2013-02-22,8117.0
16_83_2013-02-22,284.9
16_85_2013-02-22,1692.1
16_87_2013-02-22,11441.95
16_90_2013-02-22,9342.65
16_91_2013-02-22,6885.3
16_92_2013-02-22,23283.85
16_93_2013-02-22,1027.85
16_95_2013-02-22,28513.4
16_96_2013-02-22,137.35
16_97_2013-02-22,2585.55
16_98_2013-02-22,35.0
16_1_2013-03-01,12110.2
16_2_2013-03-01,23017.55
16_3_2013-03-01,6768.45
16_4_2013-03-01,14629.0
16_5_2013-03-01,14878.55
16_6_2013-03-01,4988.65
16_7_2013-03-01,9781.55
16_8_2013-03-01,13892.6
16_9_2013-03-01,9728.35
16_10_2013-03-01,18082.85
16_11_2013-03-01,13246.1
16_12_2013-03-01,2557.85
16_13_2013-03-01,14847.15
16_14_2013-03-01,8044.45
16_16_2013-03-01,2466.35
16_17_2013-03-01,6377.7
16_18_2013-03-01,637.1
16_19_2013-03-01,1046.9
16_20_2013-03-01,2429.75
16_21_2013-03-01,3530.85
16_22_2013-03-01,6525.1
16_23_2013-03-01,10566.15
16_24_2013-03-01,2391.25
16_25_2013-03-01,4477.2
16_26_2013-03-01,2130.6
16_27_2013-03-01,608.85
16_28_2013-03-01,328.7
16_29_2013-03-01,1416.7
16_30_2013-03-01,954.85
16_31_2013-03-01,1012.55
16_32_2013-03-01,4027.15
16_33_2013-03-01,2414.15
16_34_2013-03-01,3667.65
16_35_2013-03-01,174.7
16_36_2013-03-01,2149.5
16_38_2013-03-01,54791.75
16_40_2013-03-01,35450.65
16_41_2013-03-01,1966.9
16_42_2013-03-01,2989.6
16_44_2013-03-01,3733.05
16_45_2013-03-01,25.25
16_46_2013-03-01,14120.8
16_48_2013-03-01,851.85
16_52_2013-03-01,1445.6
16_55_2013-03-01,6814.05
16_56_2013-03-01,526.2
16_58_2013-03-01,755.5
16_60_2013-03-01,105.4
16_67_2013-03-01,3074.75
16_71_2013-03-01,2131.65
16_72_2013-03-01,34920.5
16_74_2013-03-01,8873.15
16_79_2013-03-01,5387.4
16_80_2013-03-01,833.3
16_81_2013-03-01,4178.95
16_82_2013-03-01,8683.7
16_83_2013-03-01,387.15
16_85_2013-03-01,2128.0
16_87_2013-03-01,12121.1
16_90_2013-03-01,10529.95
16_91_2013-03-01,7765.5
16_92_2013-03-01,28429.1
16_93_2013-03-01,1098.25
16_95_2013-03-01,30731.75
16_96_2013-03-01,132.9
16_97_2013-03-01,2876.25
16_98_2013-03-01,17.65
16_1_2013-03-08,11699.55
16_2_2013-03-08,24886.05
16_3_2013-03-08,7464.1
16_4_2013-03-08,14973.45
16_5_2013-03-08,14133.75
16_6_2013-03-08,4756.9
16_7_2013-03-08,10245.95
16_8_2013-03-08,13919.3
16_9_2013-03-08,13993.35
16_10_2013-03-08,9833.05
16_11_2013-03-08,8715.25
16_12_2013-03-08,2928.55
16_13_2013-03-08,15531.9
16_14_2013-03-08,7431.6
16_16_2013-03-08,3006.2
16_17_2013-03-08,6777.35
16_18_2013-03-08,456.75
16_19_2013-03-08,1159.75
16_20_2013-03-08,2667.65
16_21_2013-03-08,3675.05
16_22_2013-03-08,5750.15
16_23_2013-03-08,11204.45
16_24_2013-03-08,2672.0
16_25_2013-03-08,5585.75
16_26_2013-03-08,1982.3
16_27_2013-03-08,763.7
16_28_2013-03-08,290.7
16_29_2013-03-08,1374.3
16_30_2013-03-08,1287.0
16_31_2013-03-08,1384.15
16_32_2013-03-08,4838.25
16_33_2013-03-08,3068.75
16_34_2013-03-08,4964.0
16_35_2013-03-08,278.65
16_36_2013-03-08,2321.6
16_38_2013-03-08,53983.85
16_40_2013-03-08,35352.2
16_41_2013-03-08,1972.85
16_42_2013-03-08,3712.35
16_44_2013-03-08,3651.7
16_46_2013-03-08,14860.65
16_48_2013-03-08,578.65
16_52_2013-03-08,1687.35
16_55_2013-03-08,7950.4
16_56_2013-03-08,1728.65
16_58_2013-03-08,705.5
16_60_2013-03-08,91.1
16_67_2013-03-08,3195.75
16_71_2013-03-08,2357.95
16_72_2013-03-08,34361.85
16_74_2013-03-08,8195.35
16_79_2013-03-08,5489.95
16_80_2013-03-08,706.6
16_81_2013-03-08,4096.15
16_82_2013-03-08,8577.4
16_83_2013-03-08,304.7
16_85_2013-03-08,1578.65
16_87_2013-03-08,11325.65
16_90_2013-03-08,9340.15
16_91_2013-03-08,6733.95
16_92_2013-03-08,21595.65
16_93_2013-03-08,1027.85
16_95_2013-03-08,27875.2
16_96_2013-03-08,141.3
16_97_2013-03-08,2512.85
16_98_2013-03-08,43.15
16_1_2013-03-15,11456.25
16_2_2013-03-15,23844.45
16_3_2013-03-15,7564.6
16_4_2013-03-15,14784.25
16_5_2013-03-15,14307.4
16_6_2013-03-15,4818.6
16_7_2013-03-15,9695.8
16_8_2013-03-15,14143.3
16_9_2013-03-15,15038.7
16_10_2013-03-15,10406.65
16_11_2013-03-15,8942.8
16_12_2013-03-15,2928.05
16_13_2013-03-15,15264.05
16_14_2013-03-15,7360.35
16_16_2013-03-15,3297.1
16_17_2013-03-15,6778.25
16_18_2013-03-15,290.8
16_19_2013-03-15,1018.05
16_20_2013-03-15,2813.65
16_21_2013-03-15,3745.5
16_22_2013-03-15,6087.95
16_23_2013-03-15,11574.75
16_24_2013-03-15,2974.8
16_25_2013-03-15,5376.7
16_26_2013-03-15,2054.65
16_27_2013-03-15,800.8
16_28_2013-03-15,272.0
16_29_2013-03-15,1381.2
16_30_2013-03-15,1318.25
16_31_2013-03-15,1128.7
16_32_2013-03-15,5185.05
16_33_2013-03-15,2396.35
16_34_2013-03-15,5354.8
16_35_2013-03-15,287.0
16_36_2013-03-15,2487.5
16_38_2013-03-15,50845.4
16_40_2013-03-15,33246.1
16_41_2013-03-15,2523.85
16_42_2013-03-15,4020.7
16_44_2013-03-15,3458.85
16_45_2013-03-15,35.5
16_46_2013-03-15,14890.45
16_48_2013-03-15,838.5
16_52_2013-03-15,1726.7
16_54_2013-03-15,30.75
16_55_2013-03-15,7111.3
16_56_2013-03-15,1694.3
16_58_2013-03-15,759.5
16_60_2013-03-15,86.35
16_67_2013-03-15,5107.1
16_71_2013-03-15,2450.9
16_72_2013-03-15,31337.7
16_74_2013-03-15,7987.0
16_79_2013-03-15,5765.65
16_80_2013-03-15,681.55
16_81_2013-03-15,4019.6
16_82_2013-03-15,8271.9
16_83_2013-03-15,292.8
16_85_2013-03-15,1485.55
16_87_2013-03-15,10561.85
16_90_2013-03-15,9313.25
16_91_2013-03-15,6837.75
16_92_2013-03-15,23742.35
16_93_2013-03-15,974.3
16_95_2013-03-15,29876.0
16_96_2013-03-15,123.5
16_97_2013-03-15,2599.5
16_98_2013-03-15,18.95
16_1_2013-03-22,12929.55
16_2_2013-03-22,25533.0
16_3_2013-03-22,7788.55
16_4_2013-03-22,15238.2
16_5_2013-03-22,17771.05
16_6_2013-03-22,5080.75
16_7_2013-03-22,12423.9
16_8_2013-03-22,14607.55
16_9_2013-03-22,14529.5
16_10_2013-03-22,10907.65
16_11_2013-03-22,9098.15
16_12_2013-03-22,2805.6
16_13_2013-03-22,15192.2
16_14_2013-03-22,8175.7
16_16_2013-03-22,3423.6
16_17_2013-03-22,6690.95
16_18_2013-03-22,520.7
16_19_2013-03-22,987.0
16_20_2013-03-22,2881.4
16_21_2013-03-22,3693.95
16_22_2013-03-22,6260.5
16_23_2013-03-22,11409.45
16_24_2013-03-22,2625.5
16_25_2013-03-22,5791.5
16_26_2013-03-22,2029.3
16_27_2013-03-22,781.75
16_28_2013-03-22,297.85
16_29_2013-03-22,1330.05
16_30_2013-03-22,1292.2
16_31_2013-03-22,1216.05
16_32_2013-03-22,4503.05
16_33_2013-03-22,2694.35
16_34_2013-03-22,4549.4
16_35_2013-03-22,306.25
16_36_2013-03-22,3739.85
16_38_2013-03-22,50591.75
16_40_2013-03-22,33903.45
16_41_2013-03-22,2124.8
16_42_2013-03-22,3829.9
16_44_2013-03-22,4549.65
16_45_2013-03-22,20.45
16_46_2013-03-22,15250.0
16_48_2013-03-22,1139.8
16_52_2013-03-22,1859.1
16_54_2013-03-22,29.85
16_55_2013-03-22,12050.5
16_56_2013-03-22,8376.45
16_58_2013-03-22,762.05
16_60_2013-03-22,58.8
16_67_2013-03-22,3660.85
16_71_2013-03-22,2628.4
16_72_2013-03-22,42371.1
16_74_2013-03-22,7967.0
16_79_2013-03-22,5853.0
16_80_2013-03-22,716.15
16_81_2013-03-22,4006.2
16_82_2013-03-22,8394.65
16_83_2013-03-22,321.05
16_85_2013-03-22,1818.15
16_87_2013-03-22,9934.05
16_90_2013-03-22,9907.3
16_91_2013-03-22,6664.85
16_92_2013-03-22,21933.85
16_93_2013-03-22,1122.05
16_95_2013-03-22,29003.1
16_96_2013-03-22,123.6
16_97_2013-03-22,2491.8
16_98_2013-03-22,73.95
16_1_2013-03-29,13834.9
16_2_2013-03-29,26408.7
16_3_2013-03-29,7111.15
16_4_2013-03-29,14648.75
16_5_2013-03-29,15939.1
16_6_2013-03-29,4888.2
16_7_2013-03-29,12176.55
16_8_2013-03-29,14760.3
16_9_2013-03-29,14799.1
16_10_2013-03-29,11615.45
16_11_2013-03-29,8683.45
16_12_2013-03-29,3187.3
16_13_2013-03-29,14888.0
16_14_2013-03-29,8085.25
16_16_2013-03-29,3818.15
16_17_2013-03-29,6619.75
16_18_2013-03-29,457.25
16_19_2013-03-29,858.7
16_20_2013-03-29,2819.9
16_21_2013-03-29,3551.45
16_22_2013-03-29,5645.8
16_23_2013-03-29,10852.15
16_24_2013-03-29,2687.7
16_25_2013-03-29,5869.6
16_26_2013-03-29,2042.3
16_27_2013-03-29,767.45
16_28_2013-03-29,331.05
16_29_2013-03-29,1369.1
16_30_2013-03-29,1240.05
16_31_2013-03-29,1257.2
16_32_2013-03-29,4023.7
16_33_2013-03-29,2792.85
16_34_2013-03-29,4804.65
16_35_2013-03-29,317.4
16_36_2013-03-29,3914.45
16_38_2013-03-29,48845.65
16_40_2013-03-29,34103.5
16_41_2013-03-29,2253.35
16_42_2013-03-29,3828.2
16_44_2013-03-29,4653.65
16_45_2013-03-29,21.0
16_46_2013-03-29,14842.5
16_48_2013-03-29,1188.5
16_52_2013-03-29,1847.6
16_55_2013-03-29,13496.4
16_56_2013-03-29,9094.35
16_58_2013-03-29,1142.5
16_60_2013-03-29,67.95
16_67_2013-03-29,3217.2
16_71_2013-03-29,2763.05
16_72_2013-03-29,37330.1
16_74_2013-03-29,8160.95
16_79_2013-03-29,5973.2
16_80_2013-03-29,709.7
16_81_2013-03-29,3985.25
16_82_2013-03-29,8393.15
16_83_2013-03-29,323.8
16_85_2013-03-29,1872.6
16_87_2013-03-29,10275.55
16_90_2013-03-29,9932.45
16_91_2013-03-29,6659.45
16_92_2013-03-29,22434.85
16_93_2013-03-29,1109.85
16_95_2013-03-29,29209.95
16_96_2013-03-29,90.65
16_97_2013-03-29,2528.0
16_98_2013-03-29,47.3
16_1_2013-04-05,14728.05
16_2_2013-04-05,20564.6
16_3_2013-04-05,6348.85
16_4_2013-04-05,13162.85
16_5_2013-04-05,11098.4
16_6_2013-04-05,3408.55
16_7_2013-04-05,10781.35
16_8_2013-04-05,14100.0
16_9_2013-04-05,19825.2
16_10_2013-04-05,11124.85
16_11_2013-04-05,8279.75
16_12_2013-04-05,3602.35
16_13_2013-04-05,12664.35
16_14_2013-04-05,6889.7
16_16_2013-04-05,9957.25
16_17_2013-04-05,6241.15
16_18_2013-04-05,345.9
16_19_2013-04-05,896.7
16_20_2013-04-05,2680.15
16_21_2013-04-05,3621.6
16_22_2013-04-05,4976.3
16_23_2013-04-05,10018.55
16_24_2013-04-05,2204.15
16_25_2013-04-05,5318.5
16_26_2013-04-05,1856.95
16_27_2013-04-05,674.55
16_28_2013-04-05,225.95
16_29_2013-04-05,1356.35
16_30_2013-04-05,1332.6
16_31_2013-04-05,748.0
16_32_2013-04-05,4199.35
16_33_2013-04-05,1982.95
16_34_2013-04-05,4988.6
16_35_2013-04-05,295.5
16_36_2013-04-05,991.1
16_38_2013-04-05,46183.95
16_40_2013-04-05,30606.6
16_41_2013-04-05,966.85
16_42_2013-04-05,3919.4
16_44_2013-04-05,4005.55
16_45_2013-04-05,16.9
16_46_2013-04-05,14293.65
16_47_2013-04-05,281.65
16_48_2013-04-05,1254.65
16_52_2013-04-05,1306.5
16_55_2013-04-05,7053.25
16_56_2013-04-05,5817.25
16_60_2013-04-05,101.7
16_67_2013-04-05,3875.3
16_71_2013-04-05,1963.4
16_72_2013-04-05,21825.0
16_74_2013-04-05,7844.4
16_79_2013-04-05,4864.2
16_80_2013-04-05,714.4
16_81_2013-04-05,3590.0
16_82_2013-04-05,7535.2
16_83_2013-04-05,237.2
16_85_2013-04-05,1709.25
16_87_2013-04-05,10228.85
16_90_2013-04-05,8081.55
16_91_2013-04-05,5888.6
16_92_2013-04-05,20853.0
16_93_2013-04-05,1153.75
16_95_2013-04-05,26810.0
16_96_2013-04-05,115.5
16_97_2013-04-05,2466.05
16_98_2013-04-05,68.85
16_1_2013-04-12,10567.15
16_2_2013-04-12,21019.5
16_3_2013-04-12,6309.5
16_4_2013-04-12,11956.95
16_5_2013-04-12,12456.4
16_6_2013-04-12,3536.95
16_7_2013-04-12,10099.65
16_8_2013-04-12,13878.35
16_9_2013-04-12,14589.75
16_10_2013-04-12,10046.4
16_11_2013-04-12,7803.05
16_12_2013-04-12,3191.75
16_13_2013-04-12,12584.35
16_14_2013-04-12,6542.9
16_16_2013-04-12,4435.55
16_17_2013-04-12,6201.1
16_18_2013-04-12,411.3
16_19_2013-04-12,989.8
16_20_2013-04-12,2420.0
16_21_2013-04-12,3414.1
16_22_2013-04-12,4101.65
16_23_2013-04-12,8729.95
16_24_2013-04-12,2024.05
16_25_2013-04-12,5137.3
16_26_2013-04-12,1904.55
16_27_2013-04-12,687.2
16_28_2013-04-12,244.0
16_29_2013-04-12,1448.45
16_30_2013-04-12,1398.6
16_31_2013-04-12,1150.2
16_32_2013-04-12,3662.85
16_33_2013-04-12,1885.0
16_34_2013-04-12,4752.8
16_35_2013-04-12,288.35
16_36_2013-04-12,1762.55
16_38_2013-04-12,48036.7
16_40_2013-04-12,28526.65
16_41_2013-04-12,1146.35
16_42_2013-04-12,3892.45
16_44_2013-04-12,3449.6
16_45_2013-04-12,18.25
16_46_2013-04-12,14530.15
16_48_2013-04-12,707.35
16_52_2013-04-12,1451.1
16_54_2013-04-12,28.35
16_55_2013-04-12,6424.6
16_56_2013-04-12,2115.05
16_58_2013-04-12,1048.0
16_60_2013-04-12,87.25
16_67_2013-04-12,2848.7
16_71_2013-04-12,2192.95
16_72_2013-04-12,32331.6
16_74_2013-04-12,7960.95
16_79_2013-04-12,4924.3
16_80_2013-04-12,729.5
16_81_2013-04-12,3619.35
16_82_2013-04-12,8067.75
16_83_2013-04-12,305.9
16_85_2013-04-12,1941.8
16_87_2013-04-12,10775.7
16_90_2013-04-12,9600.6
16_91_2013-04-12,5816.6
16_92_2013-04-12,20181.35
16_93_2013-04-12,1093.8
16_95_2013-04-12,27138.35
16_96_2013-04-12,106.3
16_97_2013-04-12,2551.7
16_1_2013-04-19,13875.15
16_2_2013-04-19,20929.15
16_3_2013-04-19,6337.0
16_4_2013-04-19,11990.95
16_5_2013-04-19,12800.15
16_6_2013-04-19,3595.8
16_7_2013-04-19,10921.75
16_8_2013-04-19,13814.0
16_9_2013-04-19,13169.05
16_10_2013-04-19,10431.75
16_11_2013-04-19,7992.65
16_12_2013-04-19,3133.2
16_13_2013-04-19,12456.75
16_14_2013-04-19,6596.0
16_16_2013-04-19,6522.75
16_17_2013-04-19,6006.45
16_18_2013-04-19,489.9
16_19_2013-04-19,907.7
16_20_2013-04-19,2427.2
16_21_2013-04-19,3381.65
